EstacaoCodigo;NivelConsistencia;Data;Hora;MediaDiaria;MetodoObtencaoVazoes;Maxima;Minima;Media;DiaMaxima;DiaMinima;MaximaStatus;MinimaStatus;MediaStatus;MediaAnual;MediaAnualStatus;Vazao01;Vazao02;Vazao03;Vazao04;Vazao05;Vazao06;Vazao07;Vazao08;Vazao09;Vazao10;Vazao11;Vazao12;Vazao13;Vazao14;Vazao15;Vazao16;Vazao17;Vazao18;Vazao19;Vazao20;Vazao21;Vazao22;Vazao23;Vazao24;Vazao25;Vazao26;Vazao27;Vazao28;Vazao29;Vazao30;Vazao31;Vazao01Status;Vazao02Status;Vazao03Status;Vazao04Status;Vazao05Status;Vazao06Status;Vazao07Status;Vazao08Status;Vazao09Status;Vazao10Status;Vazao11Status;Vazao12Status;Vazao13Status;Vazao14Status;Vazao15Status;Vazao16Status;Vazao17Status;Vazao18Status;Vazao19Status;Vazao20Status;Vazao21Status;Vazao22Status;Vazao23Status;Vazao24Status;Vazao25Status;Vazao26Status;Vazao27Status;Vazao28Status;Vazao29Status;Vazao30Status;Vazao31Status
22700000;1;01/02/2025;;1;1;540.8195;223.8393;298.5736;3.0;9.0;1.0;1.0;1.0;0.0;0.0;312.2072;338.7861;540.8195;417.6322;330.3252;265.018;230.0507;231.6179;223.8393;234.7696;244.363;246.7938;238.7416;265.018;229.2692;232.4037;236.3541;241.1421;225.3835;226.9335;261.6523;343.4427;341.1108;438.3059;407.4679;373.6115;343.4427;339.5602;;;;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0
22700000;1;01/01/2025;;1;1;710.7427;210.9445;345.106;14.0;1.0;3.0;3.0;3.0;0.0;0.0;210.9445;232.4037;233.1909;230.8336;210.9445;228.4892;233.1909;264.1744;321.2074;310.7186;344.2216;380.1115;586.3605;710.7427;688.1379;525.5696;424.4724;443.546;415.0804;389.1331;367.1632;333.3905;295.2863;281.3231;315.1942;320.4529;308.4919;266.7096;242.7497;286.5816;297.4688;;;;;;;;;;;;;;;;;;3.0;;;;;;;;;;;;;
22700000;1;01/12/2024;;1;1;312.9527;173.3813;226.3561;19.0;13.0;1.0;1.0;1.0;0.0;0.0;218.4796;220.768;202.0907;223.0693;225.3835;230.8336;230.8336;203.5521;183.6092;178.1149;190.6042;180.8508;173.3813;183.6092;189.8983;202.0907;207.2305;281.3231;312.9527;279.582;242.7497;230.8336;218.4796;246.7938;274.3937;295.2863;279.582;259.1433;215.4484;202.0907;233.9795;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
22700000;1;01/11/2024;;1;1;376.8551;160.2354;210.6896;12.0;4.0;2.0;2.0;2.0;0.0;0.0;176.7554;182.9175;174.0533;160.2354;175.4015;163.4693;170.7072;166.0817;174.7267;172.0414;241.9452;376.8551;290.1165;242.7497;233.1909;248.4216;235.5611;198.4621;176.7554;166.7383;199.9093;192.7303;199.185;225.3835;189.1939;250.8741;236.3541;242.7497;236.3541;220.768;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2.0;0.0
22700000;1;01/10/2024;;1;1;259.1433;110.023;142.3439;23.0;1.0;1.0;1.0;1.0;0.0;0.0;110.023;110.023;110.023;110.5487;111.0757;111.0757;111.6041;114.2665;116.4209;117.5062;119.1444;120.7949;118.597;115.8803;113.7313;112.1339;123.0147;144.5877;153.872;153.2433;158.9515;230.8336;259.1433;204.2849;174.7267;155.7664;147.033;165.4265;170.7072;168.0557;180.1647;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
22700000;1;01/09/2024;;1;1;116.4209;110.023;112.6228;1.0;21.0;1.0;1.0;1.0;0.0;0.0;116.4209;116.4209;115.8803;115.341;115.341;115.341;115.341;114.2665;114.2665;114.2665;113.7313;113.1975;113.1975;112.1339;112.1339;112.1339;111.6041;111.0757;111.0757;110.5487;110.023;110.023;110.5487;110.023;110.023;110.5487;111.0757;111.0757;111.0757;110.5487;;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0
22700000;1;01/08/2024;;1;1;128.6597;116.4209;123.311;1.0;31.0;1.0;1.0;1.0;0.0;0.0;128.6597;128.089;127.5197;127.5197;126.3853;126.3853;126.3853;126.3853;126.3853;126.3853;125.2563;125.2563;125.2563;125.2563;124.1327;124.1327;123.0147;123.0147;123.0147;121.9021;121.9021;121.3478;120.7949;120.2434;119.6932;119.6932;119.1444;118.597;117.5062;116.9629;116.4209;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
22700000;1;01/07/2024;;1;1;142.7683;129.2318;135.4002;1.0;31.0;1.0;1.0;1.0;;0.0;142.7683;142.7683;142.1645;141.5622;140.3617;139.7635;139.1667;138.5713;137.9772;137.9772;136.7933;136.7933;135.6148;135.6148;135.6148;134.4419;134.4419;134.4419;133.8575;133.2745;133.2745;132.6928;132.1125;132.1125;131.5336;130.9561;130.9561;130.9561;129.8052;129.8052;129.2318;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
22700000;1;01/06/2024;;1;1;161.5248;142.7683;150.5063;1.0;30.0;1.0;1.0;1.0;;0.0;161.5248;160.2354;158.9515;157.6733;157.6733;156.4006;155.7664;155.1335;154.5021;153.872;152.616;152.616;151.3656;151.3656;150.1208;148.8815;148.264;147.6478;147.6478;147.033;146.4196;145.8076;145.1969;145.1969;145.1969;143.9798;143.9798;143.9798;143.3734;142.7683;;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0
22700000;1;01/05/2024;;1;1;233.9795;162.1716;183.2177;1.0;31.0;1.0;1.0;1.0;;0.0;233.9795;220.0037;213.9414;207.9704;203.5521;199.185;195.5849;192.0201;189.1939;186.3902;184.3024;182.2272;180.8508;180.1647;180.8508;180.8508;178.7967;176.7554;174.7267;175.4015;176.0777;174.0533;171.3736;168.0557;166.7383;166.7383;165.4265;165.4265;164.1203;162.8198;162.1716;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
22700000;1;01/04/2024;;1;1;732.15;250.8741;350.0903;7.0;30.0;1.0;1.0;1.0;0.0;0.0;310.7186;324.2336;493.8313;409.9982;379.2962;429.636;732.15;514.264;386.663;343.4427;304.0605;286.5816;359.9705;422.7575;389.9581;329.5609;296.013;278.7137;306.2725;315.943;339.5602;304.0605;277.8467;268.407;269.2578;282.1959;307.7513;309.9755;278.7137;250.8741;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0
22700000;1;01/03/2024;;1;1;425.331;216.204;279.2581;21.0;19.0;3.0;3.0;3.0;0.0;0.0;256.6473;286.5816;334.1589;330.3252;415.9302;421.0459;348.9122;299.6586;273.5341;240.3405;234.7696;220.0037;239.5403;260.8145;236.3541;222.3008;228.4892;216.9611;216.204;257.4778;425.331;386.663;324.2336;292.3879;266.7096;231.6179;224.6107;222.3008;222.3008;261.6523;259.1433;;;;;;;;;;;;;;;;;;;;;3.0;;;;;;;;;;
22700000;1;01/02/2024;;1;1;978.3464;204.2849;360.7745;22.0;8.0;1.0;1.0;1.0;0.0;0.0;384.2002;376.043;318.9463;276.1173;245.9821;226.9335;212.4401;204.2849;248.4216;292.3879;402.429;404.1055;347.3455;282.1959;233.9795;216.204;238.7416;260.8145;304.797;462.1118;870.1053;978.3464;656.4771;496.5951;376.8551;313.6991;298.1979;278.7137;254.9906;;;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0
22700000;1;01/01/2024;;1;1;692.1163;197.0207;320.1169;28.0;1.0;1.0;1.0;1.0;0.0;0.0;197.0207;248.4216;296.7405;286.5816;318.9463;389.9581;323.4758;266.7096;257.4778;250.0552;234.7696;241.9452;284.8229;283.0701;254.1644;245.1718;250.0552;236.3541;217.7196;221.5337;232.4037;272.6759;290.9436;356.7948;437.4353;433.961;546.8419;692.1163;536.0324;451.4599;367.9664;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
22700000;2;01/12/2023;;1;1;241.1421;147.6478;174.072;22.0;10.0;1.0;1.0;1.0;235.4105;1.0;155.1335;162.8197;160.2354;162.8197;187.089;187.089;176.0777;162.8197;153.872;147.6478;153.872;161.5248;164.1203;182.9175;180.1647;174.7267;160.2354;152.6161;152.6161;219.241;233.1909;241.1421;217.7196;199.9093;169.3786;164.1203;155.1335;156.4006;166.7383;162.8197;172.0414;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
22700000;2;01/11/2023;;1;1;270.2054;134.4419;186.1562;3.0;16.0;1.0;1.0;1.0;235.4105;1.0;140.3617;197.0207;270.2054;254.1644;205.7549;202.8207;219.241;210.1988;182.9175;172.0414;161.5248;152.6161;145.1969;139.1667;135.6148;134.4419;168.0557;173.3813;182.9175;201.3622;214.6942;237.9443;216.204;201.3622;188.4909;182.9175;185.6929;177.4344;170.7072;160.2354;;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;
22700000;2;01/10/2023;;1;1;155.1335;121.902;138.4348;1.0;23.0;1.0;1.0;1.0;235.4105;1.0;155.1335;146.4196;137.9772;137.9772;136.7933;136.7933;140.3617;152.6161;147.6478;143.9798;140.3617;140.3617;137.9772;136.7933;136.7933;136.7933;134.4419;129.8052;126.3853;124.1327;123.0147;123.0147;121.902;121.902;132.1125;135.6148;150.1208;153.872;152.6161;148.8815;148.8815;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
22700000;2;01/09/2023;;1;1;182.9175;124.1327;140.4439;1.0;23.0;1.0;1.0;1.0;235.4105;1.0;182.9175;170.7072;168.0557;166.7383;157.6733;151.3656;145.1969;140.3617;137.9772;136.7933;134.4419;132.1125;132.1125;130.9561;129.8052;128.6597;127.5198;126.3853;126.3853;125.2563;125.2563;125.2563;124.1327;124.1327;125.2563;126.3853;132.1125;139.1667;176.0777;164.1203;;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;
22700000;2;01/08/2023;;1;1;182.9175;134.4419;145.009;31.0;23.0;1.0;1.0;1.0;235.4105;1.0;145.1969;145.1969;143.9798;143.9798;143.9798;142.7683;142.7683;142.7683;141.5622;140.3617;140.3617;139.1667;137.9772;136.7933;136.7933;136.7933;135.6148;135.6148;136.7933;136.7933;135.6148;135.6148;134.4419;134.4419;136.7933;139.1667;170.7072;165.4265;174.7267;180.1647;182.9175;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
22700000;2;01/07/2023;;1;1;162.8197;145.1969;153.6448;1.0;31.0;1.0;1.0;1.0;235.4105;1.0;162.8197;161.5248;161.5248;160.2354;160.2354;158.9515;158.9515;158.9515;158.9515;157.6733;157.6733;157.6733;157.6733;156.4006;156.4006;155.1335;152.6161;151.3656;150.1208;148.8815;148.8815;148.8815;147.6478;147.6478;147.6478;147.6478;146.4196;146.4196;146.4196;146.4196;145.1969;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
22700000;2;01/06/2023;;1;1;191.3115;162.8197;174.7782;1.0;29.0;1.0;1.0;1.0;235.4105;1.0;191.3115;189.8983;187.089;184.3024;182.9175;182.9175;181.5383;180.1647;180.1647;180.1647;178.7967;178.7967;176.0777;174.7267;173.3813;173.3813;172.0414;172.0414;170.7072;170.7072;169.3786;169.3786;168.0557;168.0557;166.7383;165.4265;165.4265;164.1203;162.8197;162.8197;;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;
22700000;2;01/05/2023;;1;1;359.9705;192.7303;241.6411;2.0;30.0;1.0;1.0;1.0;235.4105;1.0;255.8182;359.9705;347.3455;318.1943;289.2831;270.2054;250.8741;237.9443;228.4892;222.3008;220.768;252.5164;263.997;265.542;267.0918;263.997;252.5164;242.7497;236.3541;233.1909;220.768;213.19;207.2305;202.8207;199.9093;197.0207;195.5849;194.1547;195.5849;192.7303;192.7303;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
22700000;2;01/04/2023;;1;1;443.546;222.3008;304.0396;11.0;28.0;1.0;1.0;1.0;235.4105;1.0;345.7819;321.2074;295.7935;397.419;377.668;352.0555;376.043;356.7948;390.7838;385.8413;443.546;394.095;358.381;315.1942;286.0563;270.2054;260.8145;267.0918;279.6593;276.4892;260.8145;255.8182;249.2376;239.5403;234.7696;228.4892;223.8393;222.3008;223.8393;231.6179;;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;
22700000;2;01/03/2023;;1;1;972.6616;267.0918;457.9218;19.0;11.0;1.0;1.0;1.0;235.4105;1.0;372.8027;333.3905;307.3686;342.6646;313.6991;358.381;421.0459;429.636;358.381;299.077;267.0918;299.077;328.7974;455.8843;434.8284;860.3928;616.0311;852.0851;972.6616;673.5897;504.9292;634.2333;610.85;499.366;397.419;347.3455;379.2962;417.6322;412.5357;364.7583;330.3252;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
22700000;2;01/02/2023;;1;1;417.6322;223.8393;298.9282;28.0;15.0;1.0;1.0;1.0;235.4105;1.0;290.9036;268.6462;281.2515;324.2336;334.9281;331.8562;319.6992;358.381;318.1943;276.4892;252.5164;259.1433;242.7497;225.3835;223.8393;262.4567;299.077;348.9122;310.7186;318.1943;321.2074;310.7186;284.45;259.1433;263.997;336.4688;328.7974;417.6322;;;;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;;;
22700000;2;01/01/2023;;1;1;585.0771;304.0378;409.8566;9.0;31.0;1.0;1.0;1.0;235.4105;1.0;359.9705;330.3252;305.7008;358.381;436.5655;546.8419;567.1697;426.1904;585.0771;549.3748;426.1904;366.3607;356.7948;387.4856;452.3432;457.6596;380.9276;324.2336;347.3455;426.1904;414.2314;372.8027;457.6596;424.4724;414.2314;369.5752;390.7838;385.8413;417.6322;363.1591;304.0378;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
22700000;2;01/12/2022;;1;1;597.9359;241.1421;387.8509;25.0;13.0;1.0;1.0;1.0;294.7656;2.0;407.4679;334.9281;333.3905;379.2962;339.5602;284.45;244.363;302.3794;374.4212;331.8562;338.0129;276.4892;241.1421;338.0129;518.02;355.2118;338.0129;333.3905;367.9664;410.8432;366.3607;367.9664;479.2108;542.7398;597.9359;535.0773;540.8195;521.7885;477.3974;399.0858;345.7819;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
22700000;2;01/11/2022;;1;1;459.4381;176.0777;271.7127;26.0;1.0;1.0;1.0;1.0;294.7656;2.0;176.0777;188.4909;216.204;205.7549;239.5403;249.2376;236.3541;204.2849;197.0207;180.1647;188.4909;204.2849;205.7549;222.3008;252.5164;260.8145;282.8484;236.3541;270.2054;328.7974;295.7935;271.7693;282.8484;312.2072;312.2072;459.4381;434.8284;441.7961;385.8413;409.154;;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;
22700000;2;01/10/2022;;1;1;211.6915;119.6932;144.2275;26.0;21.0;1.0;1.0;1.0;294.7656;2.0;145.1969;140.3617;135.6148;133.2745;132.1125;132.1125;130.9561;132.1125;134.4419;137.9772;137.9772;134.4419;129.8052;126.3853;126.3853;125.2563;123.0147;121.902;120.7949;120.7949;119.6932;120.7949;133.2745;141.5622;192.7303;211.6915;202.8207;184.3024;178.7967;180.1647;184.3024;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
