EstacaoCodigo;NivelConsistencia;Data;TipoMedicaoChuvas;Maxima;Total;DiaMaxima;NumDiasDeChuva;MaximaStatus;TotalStatus;NumDiasDeChuvaStatus;TotalAnual;TotalAnualStatus;Chuva01;Chuva02;Chuva03;Chuva04;Chuva05;Chuva06;Chuva07;Chuva08;Chuva09;Chuva10;Chuva11;Chuva12;Chuva13;Chuva14;Chuva15;Chuva16;Chuva17;Chuva18;Chuva19;Chuva20;Chuva21;Chuva22;Chuva23;Chuva24;Chuva25;Chuva26;Chuva27;Chuva28;Chuva29;Chuva30;Chuva31;Chuva01Status;Chuva02Status;Chuva03Status;Chuva04Status;Chuva05Status;Chuva06Status;Chuva07Status;Chuva08Status;Chuva09Status;Chuva10Status;Chuva11Status;Chuva12Status;Chuva13Status;Chuva14Status;Chuva15Status;Chuva16Status;Chuva17Status;Chuva18Status;Chuva19Status;Chuva20Status;Chuva21Status;Chuva22Status;Chuva23Status;Chuva24Status;Chuva25Status;Chuva26Status;Chuva27Status;Chuva28Status;Chuva29Status;Chuva30Status;Chuva31Status
2243259;1;01/03/2019;3;30,6;77,6;2;31;1;1;1;;0;0,4;30,6;0,0;3,2;0,0;0,0;0,0;0,0;0,0;0,0;3,2;1,8;0,0;2,6;0,0;0,6;15,2;11,6;0,8;0,2;2,4;0,2;0,0;0,0;0,0;0,0;0,0;1,4;3,4;0,0;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
2243259;1;01/02/2019;3;0,0;0,0;1;28;1;1;1;;0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;;
2243259;1;01/01/2019;3;24,0;64,2;3;31;1;1;1;;0;0,8;7,8;24,0;5,0;13,2;0,0;0,0;0,6;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,2;0,0;0,0;0,0;11,0;0,0;0,0;0,0;1,6;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
2243259;1;01/12/2018;3;24,6;110,4;23;31;1;1;1;;0;8,8;4,0;0,2;1,6;3,4;19,4;0,2;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;24,6;22,0;0,6;12,8;1,6;11,0;0,2;0,0;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
2243259;1;01/11/2018;3;;;;;0;0;0;;;;;0,0;;;0,2;4,8;16,8;1,2;1,2;2,0;0,0;0,0;7,2;0,2;5,8;0,0;0,0;28,8;12,8;5,2;0,0;1,4;0,4;0,4;0,0;0,0;0,0;0,0;0,2;;;;;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
2243259;1;01/10/2018;3;16,6;44,0;13;31;1;1;1;;0;1,0;1,0;0,0;0,0;0,0;0,2;0,2;0,4;0,0;0,0;6,8;0,0;16,6;0,0;2,6;0,8;2,6;0,2;0,0;0,0;0,0;0,0;0,4;0,4;9,4;0,2;0,8;0,0;0,4;0,0;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
2243259;1;01/09/2018;3;23,6;123,6;16;30;1;1;1;;0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;7,8;18,0;7,6;23,6;20,8;12,8;0,2;1,0;9,2;0,0;0,0;0,0;0,0;0,0;18,0;4,6;0,0;0,0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
2243259;1;01/08/2018;3;17,8;53,2;6;31;1;1;1;;0;3,6;10,0;9,4;9,8;0,0;17,8;0,6;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,6;0,2;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,2;0,0;0,0;0,0;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
2243259;1;01/07/2018;3;7,6;14,4;10;31;1;1;1;;0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;7,6;4,6;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;2,2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
2243259;1;01/06/2018;3;9,4;10,8;16;30;1;1;1;;0;0,0;0,0;0,0;0,0;0,6;0,4;0,2;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,2;9,4;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
2243259;1;01/05/2018;3;21,4;41,2;19;31;1;1;1;;0;0,0;0,0;0,0;12,6;0,0;0,0;2,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,6;3,6;0,0;21,4;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
2243259;1;01/04/2018;3;0,0;0,0;1;30;1;1;1;;0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
