EstacaoCodigo;NivelConsistencia;Data;Hora;MediaDiaria;MetodoObtencaoVazoes;Maxima;Minima;Media;DiaMaxima;DiaMinima;MaximaStatus;MinimaStatus;MediaStatus;MediaAnual;MediaAnualStatus;Vazao01;Vazao02;Vazao03;Vazao04;Vazao05;Vazao06;Vazao07;Vazao08;Vazao09;Vazao10;Vazao11;Vazao12;Vazao13;Vazao14;Vazao15;Vazao16;Vazao17;Vazao18;Vazao19;Vazao20;Vazao21;Vazao22;Vazao23;Vazao24;Vazao25;Vazao26;Vazao27;Vazao28;Vazao29;Vazao30;Vazao31;Vazao01Status;Vazao02Status;Vazao03Status;Vazao04Status;Vazao05Status;Vazao06Status;Vazao07Status;Vazao08Status;Vazao09Status;Vazao10Status;Vazao11Status;Vazao12Status;Vazao13Status;Vazao14Status;Vazao15Status;Vazao16Status;Vazao17Status;Vazao18Status;Vazao19Status;Vazao20Status;Vazao21Status;Vazao22Status;Vazao23Status;Vazao24Status;Vazao25Status;Vazao26Status;Vazao27Status;Vazao28Status;Vazao29Status;Vazao30Status;Vazao31Status
23230000;1;01/12/2024;;1;1;116.3671;37.9713;57.9495;25.0;10.0;1;1;1;0.0;0.0;38.5772;38.3747;43.3828;40.8402;47.3412;72.7721;64.9105;44.4649;39.3926;37.9713;40.8402;48.9274;44.0304;74.4549;69.1921;50.7724;43.814;41.6791;41.4686;55.7786;77.3026;79.9114;64.1229;66.5;116.3671;101.6863;81.3795;67.302;55.7786;49.8456;57.2523;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
23230000;1;01/11/2024;;1;1;61.5327;33.109;44.4714;22.0;5.0;1;1;1;0.0;0.0;45.3403;43.3828;39.8035;35.7907;33.109;35.7907;36.1823;34.8209;34.6286;35.7907;38.1727;58.7453;56.0229;41.4686;51.7077;60.2577;53.1268;47.7917;41.6791;40.6318;46.4465;61.5327;53.6041;47.5662;43.5981;42.1018;49.8456;45.3403;41.8902;37.9713;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0
23230000;1;01/10/2024;;1;1;53.6041;26.3584;33.8485;23.0;4.0;1;1;1;0.0;0.0;27.0327;26.8633;26.6945;26.3584;26.3584;28.4068;36.1823;32.3621;31.2577;30.5321;29.9936;29.6372;29.1067;28.581;28.0601;28.9309;35.4012;45.3403;52.1786;38.1727;35.2072;43.1679;53.6041;37.7704;35.0138;34.4367;33.2971;33.109;35.0138;33.8645;37.3701;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
23230000;1;01/09/2024;;1;1;27.8875;26.0245;26.8831;27.0;22.0;1;1;1;0.0;0.0;27.7154;27.7154;27.5439;27.373;27.373;27.373;27.0327;27.0327;27.0327;27.0327;26.6945;26.6945;26.6945;26.6945;26.6945;26.3584;26.3584;26.3584;26.3584;26.3584;26.3584;26.0245;26.0245;26.0245;26.3584;26.8633;27.8875;27.8875;27.5439;27.0327;;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0
23230000;1;01/08/2024;;1;1;30.1726;27.7154;29.107;1.0;29.0;1;1;1;0.0;0.0;30.1726;30.1726;30.1726;30.1726;29.8151;29.8151;29.8151;29.8151;29.8151;29.4598;29.4598;29.4598;29.4598;29.6372;29.9936;29.4598;29.4598;29.1067;29.1067;28.9309;28.7557;28.4068;28.4068;28.0601;28.0601;28.0601;28.0601;28.0601;27.7154;27.7154;27.7154;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
23230000;1;01/07/2024;;1;1;34.6286;30.5321;32.2109;1.0;30.0;1;1;1;0.0;0.0;34.6286;34.2455;34.2455;33.8645;33.8645;33.6748;33.109;33.109;32.7345;32.7345;32.548;32.3621;32.3621;32.3621;31.9918;31.9918;31.9918;31.9918;31.8075;31.6237;31.6237;31.2577;31.2577;31.2577;31.2577;30.8938;30.8938;30.8938;30.8938;30.5321;30.5321;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
23230000;1;01/06/2024;;1;1;41.2586;34.6286;37.2878;1.0;30.0;1;1;1;0.0;0.0;41.2586;40.8402;40.4239;39.8035;39.3926;39.3926;38.9838;38.9838;38.5772;38.1727;38.1727;37.7704;37.3701;37.3701;36.9721;36.7738;36.5761;36.379;36.1823;36.1823;36.1823;35.7907;35.7907;35.4012;35.4012;35.0138;35.0138;35.0138;34.8209;34.6286;;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0
23230000;1;01/05/2024;;1;1;79.037;41.8902;52.6867;1.0;30.0;1;1;1;0.0;0.0;79.037;72.7721;68.6494;65.7028;63.3402;61.7893;59.4991;57.7478;56.2677;54.8068;53.3652;52.4149;51.0054;50.3079;51.4731;53.3652;51.9429;49.8456;48.2444;48.6992;47.3412;46.4465;45.3403;44.683;44.0304;43.3828;42.9536;42.7399;42.314;41.8902;41.8902;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
23230000;1;01/04/2024;;1;1;262.2274;77.0154;128.5623;21.0;1.0;1;1;1;0.0;0.0;77.0154;126.8293;94.8776;123.534;110.1008;117.4285;197.9558;210.6364;126.461;100.0437;92.3461;99.3904;130.168;223.7488;168.3983;145.9293;97.4434;84.9577;88.9214;142.3921;262.2274;194.4117;114.9596;89.5392;84.356;94.2415;134.3079;125.726;108.0507;90.47;;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0
23230000;1;01/03/2024;;1;1;174.9877;60.5116;85.608;5.0;29.0;1;1;1;0.0;0.0;110.1008;103.3423;93.6075;125.726;174.9877;163.8497;112.8643;92.032;98.7392;83.7564;71.6609;72.2154;67.5704;66.7668;63.8615;63.6006;67.8394;67.302;61.7893;67.302;72.2154;69.4643;98.0903;97.1208;84.0559;67.0341;63.6006;64.6474;60.5116;69.737;78.4567;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
23230000;1;01/02/2024;;1;1;282.0036;51.7077;98.0642;23.0;16.0;1;1;1;0.0;0.0;80.204;71.6609;78.7466;87.3861;80.497;65.7028;55.7786;53.3652;64.1229;77.3026;89.23;84.356;71.6609;58.9961;53.3652;51.7077;60.0043;57.9964;64.1229;131.6659;163.4309;179.4575;282.0036;272.724;149.5101;102.6783;79.3279;76.1571;100.6991;;;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0
23230000;1;01/01/2024;;1;1;200.3379;38.5026;86.2761;29.0;1.0;1;1;1;0.0;0.0;38.5026;48.2037;58.2397;58.8117;89.2131;89.23;68.3789;55.0489;64.1229;47.1167;45.1206;70.5583;137.7435;135.4483;84.356;60.5116;62.3041;65.7028;66.7668;55.0489;51.0054;48.4715;57.0053;90.47;94.5592;143.9588;118.1387;189.7407;200.3379;176.0993;104.3424;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
23230000;2;01/12/2023;;1;1;76.5326;34.9514;42.895;12.0;1.0;1;1;1;65.5921;1.0;34.9514;34.9514;38.9596;47.6904;68.6888;54.5961;41.2889;37.5973;36.7037;39.4196;64.3968;76.5326;54.0468;44.1812;40.8171;38.5026;37.149;35.8217;35.3851;37.5973;42.2412;40.3484;38.9596;38.0485;37.149;35.8217;35.3851;37.149;41.7635;44.1812;39.4196;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
23230000;2;01/11/2023;;1;1;64.3968;31.9966;41.2046;7.0;1.0;1;1;1;65.5921;1.0;31.9966;31.9966;36.7037;46.1686;43.2053;44.6736;64.3968;58.5253;49.2391;45.6673;39.8825;36.7037;34.9514;34.0927;33.2456;34.0927;36.2612;38.5026;37.149;36.7037;42.2412;43.2053;42.7217;49.2391;42.2412;41.2889;39.8825;42.7217;41.2889;37.149;;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;
23230000;2;01/10/2023;;1;1;48.7199;31.586;35.9888;14.0;5.0;1;1;1;65.5921;1.0;33.2456;32.8264;31.9966;31.9966;31.586;32.41;35.3851;39.4196;42.2412;39.8825;35.8217;34.9514;42.7217;48.7199;40.8171;39.4196;38.0485;36.7037;34.9514;33.2456;32.41;31.9966;33.6677;36.2612;38.9596;37.149;35.8217;34.0927;33.6677;32.8264;32.41;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
23230000;2;01/09/2023;;1;1;48.2037;29.9725;33.8812;3.0;23.0;1;1;1;65.5921;1.0;42.2412;47.1802;48.2037;43.2053;37.5973;35.8217;34.5206;34.0927;33.2456;32.8264;32.41;31.9966;31.586;31.586;31.1783;31.1783;30.7735;30.7735;30.3716;30.3716;30.3716;30.3716;29.9725;29.9725;30.3716;30.7735;31.586;34.5206;33.6677;33.6677;;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;
23230000;2;01/08/2023;;1;1;47.1802;31.1783;33.5446;31.0;19.0;1;1;1;65.5921;1.0;33.6677;33.6677;33.6677;33.6677;33.2456;33.2456;33.2456;32.8264;32.8264;32.41;32.41;31.9966;31.9966;31.9966;31.586;31.586;31.586;31.586;31.1783;31.1783;31.1783;31.586;32.41;32.41;32.8264;33.2456;34.5206;34.9514;35.8217;44.1812;47.1802;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
23230000;2;01/07/2023;;1;1;39.4196;34.0927;36.5261;1.0;28.0;1;1;1;65.5921;1.0;39.4196;39.4196;38.9596;38.9596;38.5026;38.0485;38.0485;38.0485;38.0485;37.5973;37.5973;37.5973;37.149;37.149;37.149;36.7037;36.7037;36.2612;35.8217;35.3851;35.3851;34.9514;34.9514;34.5206;34.5206;34.5206;34.5206;34.0927;34.0927;34.0927;34.0927;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
23230000;2;01/06/2023;;1;1;49.2391;39.4196;43.9587;1.0;30.0;1;1;1;65.5921;1.0;49.2391;48.7199;48.7199;48.2037;47.6904;47.1802;46.6729;46.1686;46.1686;45.6673;45.6673;45.169;44.6736;44.1812;43.6918;43.6918;43.2053;43.2053;42.7217;42.7217;42.2412;41.7635;40.8171;40.8171;40.3484;40.3484;39.8825;39.8825;39.8825;39.4196;;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;
23230000;2;01/05/2023;;1;1;124.7446;49.7613;68.649;2.0;31.0;1;1;1;65.5921;1.0;76.5326;124.7446;98.7884;98.1118;104.9852;87.613;75.3491;68.0665;66.831;66.2178;65.6078;63.7959;63.1981;66.2178;72.4319;76.5326;69.9428;65.6078;63.7959;61.423;59.0988;58.5253;56.8232;55.7036;54.0468;53.5006;52.4172;51.3458;50.8147;50.2865;49.7613;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
23230000;2;01/04/2023;;1;1;174.0543;64.3968;102.2829;6.0;29.0;1;1;1;65.5921;1.0;96.766;92.1308;92.1308;168.408;171.7855;174.0543;154.1292;160.6472;148.7923;121.7064;123.2207;128.5967;117.9629;97.4377;88.8918;84.4576;81.9762;83.2122;80.1403;81.3619;86.9771;80.7499;77.128;75.3491;70.5744;68.0665;66.2178;65.0008;64.3968;66.2178;;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;
23230000;2;01/03/2023;;1;1;413.891;90.1803;161.1321;17.0;5.0;1;1;1;65.5921;1.0;157.3726;180.9426;107.8017;90.8281;90.1803;100.1487;97.4377;100.1487;153.0549;106.3886;90.8281;96.0966;116.4824;190.3177;257.873;304.6475;413.891;328.6092;239.1154;177.4831;160.6472;217.2164;189.134;177.4831;137.3563;123.9814;126.2782;130.1545;121.7064;110.6568;100.8324;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
23230000;2;01/02/2023;;1;1;186.7766;60.8374;88.5921;28.0;15.0;1;1;1;65.5921;1.0;74.1751;92.1308;111.3766;113.5503;94.7651;90.8281;86.9771;83.8337;78.3257;74.1751;68.6888;66.831;68.0665;62.0116;60.8374;66.2178;69.9428;83.8337;82.593;96.766;90.1803;76.5326;83.8337;94.103;95.4297;101.5185;126.2782;186.7766;;;;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;;;
23230000;2;01/01/2023;;1;1;134.3105;79.533;98.4504;1.0;31.0;1;1;1;65.5921;1.0;134.3105;105.6857;94.103;86.3437;86.3437;107.8017;127.0486;117.2215;128.5967;116.4824;102.207;106.3886;98.1118;93.4432;92.1308;98.7884;92.7858;80.7499;81.3619;102.207;93.4432;81.3619;81.3619;92.1308;94.7651;119.4531;98.1118;85.7126;85.0839;88.8918;79.533;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
23230000;2;01/12/2022;;1;1;247.0747;66.831;123.6271;1.0;10.0;1;1;1;97.7958;1.0;247.0747;122.4623;92.7858;104.9852;226.1166;125.5102;104.9852;77.7257;69.9428;66.831;66.831;74.7609;100.8324;84.4576;75.3491;66.831;74.1751;125.5102;102.898;99.4673;104.287;139.4043;149.8528;129.3744;157.3726;134.3105;120.9529;167.289;221.0107;213.4524;185.603;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
23230000;2;01/11/2022;;1;1;342.4532;53.5006;125.5792;30.0;12.0;1;1;1;97.7958;1.0;82.593;229.9812;182.1026;127.0486;103.5913;123.9814;97.4377;76.5326;61.423;55.1483;54.0468;53.5006;57.9549;56.2619;69.9428;62.6034;132.5093;130.1545;123.9814;135.3223;147.7353;117.2215;119.4531;141.4662;232.5743;119.4531;100.1487;118.7068;312.0459;342.4532;;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;
23230000;2;01/10/2022;;1;1;99.4673;28.4049;36.5552;26.0;20.0;1;1;1;97.7958;1.0;31.1783;30.7735;30.7735;30.3716;30.3716;29.9725;29.5763;29.5763;30.3716;30.7735;30.7735;30.7735;30.3716;29.9725;29.5763;29.183;29.183;28.7925;28.7925;28.4049;28.4049;29.183;35.3851;48.2037;42.2412;99.4673;73.0106;50.2865;40.8171;38.9596;47.6904;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
23230000;2;01/09/2022;;1;1;40.3484;29.5763;31.6376;26.0;14.0;1;1;1;97.7958;1.0;31.586;31.586;31.1783;31.1783;31.1783;31.1783;30.7735;30.7735;30.3716;30.3716;30.3716;29.9725;29.9725;29.5763;29.5763;29.9725;31.1783;31.9966;31.586;31.586;31.1783;31.1783;30.7735;30.7735;33.2456;40.3484;37.149;34.5206;32.41;31.586;;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;
23230000;2;01/08/2022;;1;1;36.7037;31.9966;33.875;1.0;28.0;1;1;1;97.7958;1.0;36.7037;36.2612;36.2612;35.8217;35.8217;35.3851;35.3851;34.9514;34.9514;34.5206;34.5206;34.5206;34.0927;34.0927;33.6677;33.6677;33.2456;33.2456;33.2456;32.8264;32.8264;32.8264;32.8264;32.8264;32.8264;32.41;32.41;31.9966;31.9966;31.9966;31.9966;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
23230000;2;01/07/2022;;1;1;44.6736;36.7037;40.2836;1.0;30.0;1;1;1;97.7958;1.0;44.6736;44.6736;44.1812;43.6918;43.2053;42.7217;42.7217;42.2412;42.2412;41.7635;41.7635;41.2889;41.2889;40.8171;40.8171;40.3484;39.4196;39.4196;38.9596;38.5026;38.5026;38.5026;38.0485;38.0485;38.0485;37.5973;37.5973;37.149;37.149;36.7037;36.7037;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
