EstacaoCodigo;NivelConsistencia;Data;Hora;MediaDiaria;MetodoObtencaoVazoes;Maxima;Minima;Media;DiaMaxima;DiaMinima;MaximaStatus;MinimaStatus;MediaStatus;MediaAnual;MediaAnualStatus;Vazao01;Vazao02;Vazao03;Vazao04;Vazao05;Vazao06;Vazao07;Vazao08;Vazao09;Vazao10;Vazao11;Vazao12;Vazao13;Vazao14;Vazao15;Vazao16;Vazao17;Vazao18;Vazao19;Vazao20;Vazao21;Vazao22;Vazao23;Vazao24;Vazao25;Vazao26;Vazao27;Vazao28;Vazao29;Vazao30;Vazao31;Vazao01Status;Vazao02Status;Vazao03Status;Vazao04Status;Vazao05Status;Vazao06Status;Vazao07Status;Vazao08Status;Vazao09Status;Vazao10Status;Vazao11Status;Vazao12Status;Vazao13Status;Vazao14Status;Vazao15Status;Vazao16Status;Vazao17Status;Vazao18Status;Vazao19Status;Vazao20Status;Vazao21Status;Vazao22Status;Vazao23Status;Vazao24Status;Vazao25Status;Vazao26Status;Vazao27Status;Vazao28Status;Vazao29Status;Vazao30Status;Vazao31Status
22900000;1;01/03/2024;;1;1;1417.85;671.668;861.8138;8.0;20.0;1;1;1;;0.0;832.6028;791.1481;760.9754;771.9246;1062.1875;1224.5541;1288.4589;1417.85;1249.754;1001.7838;910.9047;814.5958;725.5727;693.1465;731.0009;782.8998;731.0009;747.3257;682.3932;671.668;695.8392;776.0373;1050.6368;930.6607;993.2033;829.8282;690.4556;679.7092;720.1512;717.443;740.5164;;;;;;;;;;;;;;;;;;;;;;;;;;;1.0;;;;
22900000;1;01/02/2024;;1;1;2430.309;562.4553;1005.1021;22.0;17.0;2;2;2;0.0;0.0;860.4328;829.8282;885.6088;868.8113;714.7365;655.6337;599.5057;590.1615;671.668;752.7807;1056.4095;1018.9817;874.4045;763.7103;666.3161;593.2702;562.4553;682.3932;731.0009;973.23;1527.7211;2430.309;2413.7295;2047.4855;1598.6187;1041.9875;1007.511;874.4045;854.8546;;;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;2.0;0.0;0.0
22900000;1;01/01/2024;;1;1;1512.38;402.782;703.5738;29.0;2.0;1;1;1;;0.0;406.8361;402.782;539.744;615.1992;619.9364;681.051;602.6324;568.5697;535.2433;660.9713;612.0486;538.2423;612.0486;747.3257;658.3016;601.0683;571.6361;568.5697;502.665;498.2812;482.3286;517.3798;612.0486;618.3558;763.7103;908.0882;1016.112;1422.4005;1512.38;1300.4075;1114.4231;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
22900000;2;01/12/2023;;1;1;437.0157;300.2101;354.8367;5.0;10.0;1;1;1;558.2371;1.0;314.5007;304.9474;316.9053;351.2451;437.0157;399.8183;381.6637;341.3061;326.5885;300.2101;358.7656;353.7456;324.158;363.8105;381.6637;353.7456;338.8372;321.7339;363.8105;366.3424;392.0011;420.9303;420.9303;392.0011;356.2524;338.8372;326.5885;304.9474;336.3747;338.8372;371.4247;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
22900000;2;01/11/2023;;1;1;512.0026;263.2719;371.5979;3.0;15.0;1;1;1;558.2371;1.0;272.3447;295.4992;512.0026;486.5403;450.5829;445.1383;467.0568;437.0157;402.4362;366.3424;348.7509;321.7339;286.157;279.2206;263.2719;288.4826;343.7814;389.4076;379.0947;431.6301;418.2702;405.0601;397.2065;379.0947;386.8202;353.7456;341.3061;361.2849;324.158;314.5007;;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;
22900000;2;01/10/2023;;1;1;319.3164;249.8686;280.8759;8.0;22.0;1;1;1;558.2371;1.0;312.1026;295.4992;283.8382;267.7946;267.7946;276.9218;309.711;319.3164;316.9053;297.8514;297.8514;281.526;283.8382;276.9218;286.157;279.2206;274.6299;272.3447;265.5299;256.5392;252.0852;249.8686;252.0852;249.8686;249.8686;276.9218;283.8382;297.8514;290.8148;286.157;295.4992;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
22900000;2;01/09/2023;;1;1;366.3424;245.4563;283.6673;2.0;22.0;1;1;1;558.2371;1.0;351.2451;366.3424;356.2524;361.2849;343.7814;316.9053;302.5755;290.8148;286.157;286.157;265.5299;261.0208;265.5299;272.3447;252.0852;256.5392;254.3087;254.3087;254.3087;249.8686;249.8686;245.4563;245.4563;245.4563;252.0852;254.3087;252.0852;281.526;304.9474;331.4688;;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;
22900000;2;01/08/2023;;1;1;363.8105;272.3447;292.7058;31.0;18.0;1;1;1;558.2371;1.0;295.4992;297.8514;300.2101;300.2101;302.5755;295.4992;297.8514;290.8148;293.1537;286.157;281.526;286.157;283.8382;283.8382;281.526;274.6299;279.2206;272.3447;276.9218;274.6299;274.6299;274.6299;274.6299;279.2206;281.526;286.157;314.5007;307.3259;324.158;338.8372;363.8105;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
22900000;2;01/07/2023;;1;1;346.263;297.8514;318.8975;1.0;31.0;1;1;1;558.2371;1.0;346.263;346.263;343.7814;336.3747;336.3747;329.0254;333.9185;326.5885;333.9185;326.5885;331.4688;329.0254;321.7339;326.5885;321.7339;316.9053;324.158;309.711;309.711;304.9474;304.9474;304.9474;302.5755;304.9474;307.3259;302.5755;302.5755;300.2101;302.5755;300.2101;297.8514;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
22900000;2;01/06/2023;;1;1;442.4249;341.3061;387.5885;2.0;30.0;1;1;1;558.2371;1.0;439.7173;442.4249;434.3199;423.5963;410.3261;399.8183;410.3261;405.0601;412.9681;405.0601;405.0601;402.4362;397.2065;392.0011;381.6637;384.2389;381.6637;376.5319;371.4247;376.5319;363.8105;361.2849;358.7656;361.2849;361.2849;361.2849;358.7656;353.7456;353.7456;341.3061;;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;
