EstacaoCodigo;NivelConsistencia;Data;Hora;MediaDiaria;MetodoObtencaoVazoes;Maxima;Minima;Media;DiaMaxima;DiaMinima;MaximaStatus;MinimaStatus;MediaStatus;MediaAnual;MediaAnualStatus;Vazao01;Vazao02;Vazao03;Vazao04;Vazao05;Vazao06;Vazao07;Vazao08;Vazao09;Vazao10;Vazao11;Vazao12;Vazao13;Vazao14;Vazao15;Vazao16;Vazao17;Vazao18;Vazao19;Vazao20;Vazao21;Vazao22;Vazao23;Vazao24;Vazao25;Vazao26;Vazao27;Vazao28;Vazao29;Vazao30;Vazao31;Vazao01Status;Vazao02Status;Vazao03Status;Vazao04Status;Vazao05Status;Vazao06Status;Vazao07Status;Vazao08Status;Vazao09Status;Vazao10Status;Vazao11Status;Vazao12Status;Vazao13Status;Vazao14Status;Vazao15Status;Vazao16Status;Vazao17Status;Vazao18Status;Vazao19Status;Vazao20Status;Vazao21Status;Vazao22Status;Vazao23Status;Vazao24Status;Vazao25Status;Vazao26Status;Vazao27Status;Vazao28Status;Vazao29Status;Vazao30Status;Vazao31Status
22850000;2;01/06/2009;;1;1;185.2757;83.2536;109.3075;4.0;29.0;2;2;2;;0;131.7131;126.7658;137.7502;185.2757;173.9804;145.9679;130.7176;125.7854;116.1516;110.5203;107.747;105.0022;103.1881;102.2859;101.3868;99.5983;97.8226;98.7088;97.8226;96.0598;95.1832;94.3099;93.4398;89.1381;89.1381;85.7558;84.9184;84.9184;83.2536;84.9184;;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;
22850000;2;01/05/2009;;1;1;444.1203;129.7251;241.484;3.0;30.0;2;2;2;;0;251.0971;302.1236;444.1203;429.5849;415.2446;381.0206;327.6033;286.9635;281.5289;326.1661;291.0669;249.8059;225.7847;208.7151;227.0245;215.9645;212.3273;254.9869;268.1257;227.0245;200.3837;184.1333;165.1511;156.5077;149.0988;142.8638;132.7117;133.7134;134.718;129.7251;130.7176;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0
22850000;2;01/04/2009;;1;1;333.3778;162.9727;214.384;25.0;7.0;2;2;2;;0;211.1205;196.855;198.0285;218.4031;202.7502;175.0971;162.9727;173.9804;224.5476;207.5165;186.4209;189.8735;224.5476;211.1205;178.4642;172.8667;192.1894;196.855;187.569;166.2446;188.7198;195.6844;307.7139;314.7597;333.3778;265.4767;244.6678;225.7847;243.39;234.5209;;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;
22850000;2;01/03/2009;;1;1;286.9635;135.7257;187.3814;30.0;21.0;2;2;2;;0;198.0285;192.1894;171.7558;155.4404;160.806;207.5165;265.4767;233.2647;207.5165;203.9376;189.8735;177.339;158.651;154.3761;145.9679;148.0522;187.569;173.9804;164.0605;145.9679;135.7257;138.7669;168.4404;157.5779;175.0971;193.3516;238.3057;207.5165;228.2671;286.9635;237.0414;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0
22850000;2;01/02/2009;;1;1;277.4803;119.968;194.2548;25.0;11.0;2;2;2;;0;149.0988;139.7866;160.806;162.9727;144.9302;136.7364;142.8638;128.7356;126.7658;128.7356;119.968;138.7669;132.7117;178.4642;264.1562;247.2315;251.0971;257.5934;224.5476;232.0112;213.537;224.5476;266.7999;276.1361;277.4803;272.119;214.7494;225.7847;;;;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;;;
22850000;2;01/01/2009;;1;1;262.8383;68.875;134.8337;26.0;14.0;2;2;2;;0;89.9919;86.5964;90.849;92.5729;126.7658;121.8949;145.9679;156.5077;139.7866;119.0093;99.5983;89.9919;81.6022;68.875;68.875;76.7279;89.1381;108.6683;125.7854;130.7176;144.9302;140.8094;139.7866;170.6478;232.0112;262.8383;230.7605;214.7494;206.3208;167.3411;159.7271;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0
22850000;2;01/12/2008;;1;1;198.0285;83.2536;123.2949;23.0;10.0;2;2;2;;0;153.3148;124.8082;105.0022;105.0022;99.5983;115.2052;119.0093;113.3219;95.1832;83.2536;95.1832;104.0935;105.9139;101.3868;101.3868;108.6683;123.834;133.7134;133.7134;144.9302;160.806;144.9302;198.0285;172.8667;166.2446;139.7866;136.7364;124.8082;106.8289;104.0935;100.4909;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0
22850000;2;01/11/2008;;1;1;171.7558;42.2477;90.2064;30.0;5.0;2;2;2;;0;48.7462;44.1579;45.4502;42.8806;42.2477;45.4502;47.4167;50.0905;56.3203;62.8404;86.5964;119.0093;106.8289;126.7658;121.8949;116.1516;115.2052;115.2052;105.9139;96.0598;169.5426;129.7251;114.262;86.5964;76.7279;76.7279;79.15;72.7588;133.7134;171.7558;;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;
22850000;2;01/10/2008;;1;1;54.9105;36.1284;40.3823;30.0;15.0;2;2;2;;0;43.5174;43.5174;43.5174;42.8806;42.8806;42.2477;42.2477;41.6185;39.1399;38.5299;37.9237;37.3214;37.3214;36.7229;36.1284;36.1284;36.1284;36.1284;36.1284;36.7229;36.7229;37.3214;37.9237;37.9237;38.5299;37.9237;41.6185;37.9237;54.2111;54.9105;50.0905;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;2.0;2.0;2.0;2.0;2.0;1.0;1.0;2.0;2.0;2.0;2.0;2.0
22850000;2;01/09/2008;;1;1;44.8022;39.1399;41.1734;1.0;16.0;2;2;2;;0;44.8022;44.8022;43.5174;42.2477;42.2477;41.6185;41.6185;41.6185;40.3715;40.3715;39.7538;39.7538;39.7538;39.7538;39.7538;39.1399;39.1399;39.1399;39.1399;39.1399;39.7538;40.3715;40.3715;40.9931;41.6185;42.2477;42.2477;42.8806;43.5174;43.5174;;2.0;2.0;2.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;1.0;1.0;
22850000;2;01/08/2008;;1;1;50.7681;44.1579;47.3678;1.0;30.0;2;2;2;;0;50.7681;50.7681;50.0905;50.0905;50.0905;50.0905;48.7462;48.7462;48.7462;48.7462;48.0796;47.4167;46.7575;46.7575;48.7462;47.4167;46.7575;46.102;46.7575;46.102;46.102;46.102;46.102;46.102;46.102;46.102;45.4502;44.8022;44.8022;44.1579;44.8022;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0
22850000;2;01/07/2008;;1;1;58.4617;50.0905;53.647;1.0;29.0;2;2;2;;0;58.4617;57.7443;57.0305;57.0305;56.3203;55.6136;55.6136;55.6136;55.6136;55.6136;54.9105;54.9105;53.5152;53.5152;52.823;52.1344;52.823;52.823;52.823;52.823;52.823;52.1344;51.4495;51.4495;52.823;52.1344;50.7681;50.7681;50.0905;50.0905;50.7681;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0
22850000;2;01/06/2008;;1;1;72.7588;57.7443;63.8038;1.0;29.0;2;2;2;;0;72.7588;68.875;70.4182;70.4182;67.3455;66.586;67.3455;67.3455;66.586;65.0773;65.0773;65.0773;64.3282;63.5826;64.3282;63.5826;63.5826;63.5826;62.1018;61.3667;60.6352;59.9071;59.9071;59.9071;59.9071;59.9071;59.1826;59.9071;57.7443;57.7443;;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;
22850000;2;01/05/2008;;1;1;242.1148;71.9752;123.431;10.0;30.0;2;2;2;;0;205.1278;151.2009;138.7669;129.7251;109.5927;159.7271;128.7356;170.6478;217.1824;242.1148;217.1824;193.3516;140.8094;128.7356;119.0093;117.101;109.5927;107.747;100.4909;96.9396;77.5319;77.5319;77.5319;78.3393;80.7814;76.7279;78.3393;76.7279;74.3363;71.9752;72.7588;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0
22850000;2;01/04/2008;;1;1;677.0631;127.7491;310.8809;5.0;22.0;1;1;1;;0;592.6264;620.2687;635.2179;638.9776;677.0631;677.0631;426.3812;382.5505;273.4554;254.9869;244.6678;217.1824;207.5165;205.1278;193.3516;199.2047;193.3516;186.4209;149.0988;138.7669;129.7251;127.7491;235.7798;352.4238;268.1257;242.1148;229.5124;217.1824;193.3516;217.1824;;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;
22850000;2;01/03/2008;;1;1;638.9776;268.1257;413.8322;26.0;1.0;1;1;1;;0;268.1257;309.118;268.1257;445.7474;397.9846;367.3629;323.2992;323.2992;336.2802;337.7352;295.1937;268.1257;306.3125;326.1661;314.7597;281.5289;281.5289;449.0086;478.7885;397.9846;445.7474;413.6633;512.7735;565.4932;620.2687;638.9776;583.5252;547.6897;538.874;583.5252;601.7841;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
22850000;2;01/02/2008;;1;1;416.8283;54.2111;217.778;18.0;6.0;2;2;2;;0;92.5729;78.3393;70.4182;65.8299;65.8299;54.2111;89.9919;100.4909;130.7176;217.1824;235.7798;238.3057;242.1148;268.1257;265.4767;337.7352;368.8705;416.8283;382.5505;352.4238;268.1257;323.2992;295.1937;254.9869;254.9869;229.5124;205.1278;217.1824;193.3516;;;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;2.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;;
22850000;2;01/01/2008;;1;1;209.9164;47.4167;99.8858;10.0;30.0;2;2;2;;0;111.451;109.5927;100.4909;81.6022;81.6022;65.8299;189.8735;202.7502;110.5203;209.9164;159.7271;134.718;112.3849;71.9752;105.9139;102.2859;98.7088;94.3099;87.4404;68.875;103.1881;69.6449;52.823;54.2111;54.2111;62.1018;62.1018;81.6022;99.5983;47.4167;109.5927;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;2.0;2.0;1.0;1.0;2.0;2.0;2.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
22850000;2;01/12/2007;;1;1;178.4642;57.0305;95.1441;8.0;14.0;2;2;2;;0;133.7134;128.7356;109.5927;149.0988;138.7669;119.968;116.1516;178.4642;125.7854;76.7279;73.5459;73.5459;61.3667;57.0305;62.1018;59.9071;59.9071;79.964;84.9184;79.964;83.2536;95.1832;83.2536;134.718;72.7588;91.7093;67.3455;75.1301;91.7093;93.4398;91.7093;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;2.0;2.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;2.0;2.0
22850000;2;01/11/2007;;1;1;128.7356;40.9931;67.6335;30.0;21.0;1;1;1;;0;53.5152;52.823;48.7462;48.0796;49.4165;48.7462;49.4165;52.823;53.5152;51.4495;46.102;47.4167;52.823;83.2536;59.9071;50.0905;48.7462;46.102;44.8022;43.5174;40.9931;83.2536;86.5964;119.0093;107.747;102.2859;100.4909;109.5927;119.0093;128.7356;;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;
22850000;2;01/10/2007;;1;1;79.15;42.8806;52.6852;24.0;4.0;2;2;2;;0;43.5174;43.5174;43.5174;42.8806;44.1579;44.8022;45.4502;46.102;46.7575;48.0796;48.0796;59.9071;59.9071;49.4165;50.0905;54.2111;59.9071;63.5826;62.1018;61.3667;59.9071;68.875;75.1301;79.15;52.823;49.4165;46.102;45.4502;43.5174;46.102;49.4165;2.0;2.0;2.0;1.0;1.0;2.0;2.0;2.0;1.0;1.0;2.0;2.0;2.0;1.0;1.0;2.0;2.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
22850000;2;01/09/2007;;1;1;48.0796;39.1399;41.8691;27.0;25.0;2;2;2;;0;42.2477;42.2477;42.2477;41.6185;41.6185;41.6185;40.9931;40.9931;40.9931;40.3715;40.3715;40.3715;40.3715;40.3715;39.7538;39.7538;39.7538;41.6185;43.5174;44.8022;43.5174;42.2477;41.6185;41.6185;39.1399;39.1399;48.0796;46.7575;44.8022;43.5174;;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;1.0;1.0;2.0;2.0;2.0;1.0;
22850000;2;01/08/2007;;1;1;50.0905;42.8806;46.0816;1.0;27.0;1;1;1;;0;50.0905;50.0905;49.4165;49.4165;48.7462;48.7462;48.0796;48.0796;47.4167;47.4167;46.7575;46.7575;46.7575;46.102;46.102;46.102;46.102;45.4502;45.4502;45.4502;44.8022;44.8022;44.1579;44.1579;44.1579;43.5174;42.8806;42.8806;42.8806;42.8806;42.8806;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
22850000;2;01/07/2007;;1;1;59.1826;50.7681;55.4121;1.0;30.0;1;1;1;;0;59.1826;59.1826;59.1826;58.4617;58.4617;58.4617;58.4617;57.7443;57.7443;57.0305;57.0305;57.0305;56.3203;56.3203;55.6136;55.6136;55.6136;54.9105;54.9105;54.2111;54.2111;54.2111;53.5152;52.823;52.823;52.1344;52.1344;51.4495;51.4495;50.7681;50.7681;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
22850000;2;01/06/2007;;1;1;78.3393;59.1826;65.6137;1.0;25.0;2;2;2;;0;78.3393;77.5319;77.5319;71.195;70.4182;70.4182;68.875;68.875;68.1085;67.3455;67.3455;65.8299;65.8299;65.0773;64.3282;64.3282;64.3282;63.5826;62.8404;61.3667;61.3667;61.3667;59.9071;61.3667;59.1826;61.3667;60.6352;59.1826;60.6352;59.9071;;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;
22850000;2;01/05/2007;;1;1;111.451;71.9752;83.8275;2.0;24.0;2;2;2;;0;109.5927;111.451;108.6683;100.4909;96.9396;89.1381;89.9919;84.9184;84.9184;87.4404;88.2876;85.7558;85.7558;86.5964;79.964;79.964;77.5319;78.3393;75.9273;75.1301;75.1301;74.3363;72.7588;71.9752;71.9752;71.9752;72.7588;79.15;76.7279;77.5319;77.5319;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0
22850000;2;01/04/2007;;1;1;203.9376;96.9396;125.8824;14.0;9.0;2;2;2;;0;111.451;106.8289;104.0935;107.747;105.0022;101.3868;99.5983;98.7088;96.9396;104.0935;111.451;134.718;189.8735;203.9376;177.339;147.0086;137.7502;153.3148;159.7271;136.7364;119.0093;111.451;108.6683;108.6683;105.0022;109.5927;128.7356;141.8351;137.7502;118.0536;;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;
22850000;2;01/03/2007;;1;1;300.7324;115.2052;177.8283;1.0;31.0;2;2;2;;0;300.7324;232.0112;193.3516;165.1511;154.3761;140.8094;134.718;129.7251;125.7854;125.7854;159.7271;228.2671;200.3837;207.5165;194.5166;201.5655;240.8424;212.3273;187.569;220.8526;203.9376;202.7502;193.3516;198.0285;178.4642;156.5077;138.7669;128.7356;122.8629;118.0536;115.2052;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0
22850000;2;01/02/2007;;1;1;462.1492;131.7131;249.0038;21.0;1.0;2;2;2;;0;131.7131;166.2446;178.4642;193.3516;173.9804;185.2757;215.9645;245.9483;213.537;200.3837;176.2166;200.3837;165.1511;200.3837;203.9376;205.1278;213.537;234.5209;288.3287;402.6626;462.1492;432.7981;415.2446;365.8578;321.8696;289.6965;239.5727;249.8059;;;;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;;;
22850000;2;01/01/2007;;1;1;161.8879;80.7814;117.3771;15.0;22.0;2;2;2;;0;98.7088;122.8629;113.3219;110.5203;111.451;113.3219;159.7271;130.7176;111.451;114.262;122.8629;131.7131;144.9302;155.4404;161.8879;141.8351;131.7131;117.101;101.3868;89.1381;84.0844;80.7814;82.4262;96.9396;102.2859;109.5927;104.0935;104.0935;111.451;135.7257;142.8638;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0
